employee_id,department_raw,department,office_zip,tenure_years,age,year_hired,regional_unemployment,regional_cpi_inflation,performance_rating,bonus_pay,base_salary,retention_risk
E100277,Mktg,Marketing,84463,4.7,38,2022,5.94,3.53,,,92379.6,0.169
E100278,SLS.,Sales,47153,3.2,32,2023,4.92,0.83,3.0,3351.17,85724.28,0.236
E100279,Sls,Sales,83869,2.1,40,2024,2.35,2.15,,,70521.01,0.29
E100280,Eng,Engineering,12516,6.5,27,2020,4.9,4.32,4.0,7291.12,107063.38,0.178
E100281,ENGINEERING ,Engineering,70736,4.1,34,2022,3.88,3.77,3.5,3076.08,,0.205
E100282,ENG.,Engineering,17237,3.1,38,2023,6.78,2.57,3.0,3119.19,102043.2,0.086
E100283,ENG.,Engineering,40951,4.7,31,2022,6.57,2.73,3.5,5964.13,102726.45,0.151
E100284,MARKETING,Marketing,81279,3.5,33,2023,4.99,3.5,,,81843.19,0.14
E100285,engineering,Engineering,47074,10.6,45,2016,4.5,4.9,3.0,1935.73,140231.84,0.079
E100286,Eng,Engineering,73617,6.3,45,2020,4.65,1.62,3.0,5697.84,124015.38,0.16
E100287,engineering,Engineering,47008,5.2,30,2021,4.62,3.28,4.5,10525.13,120500.61,0.12
E100288, mArketing,Marketing,18985,1.0,25,2025,5.26,2.09,3.0,5082.92,60289.47,0.165
E100289, engineerING,Engineering,59454,5.4,32,2021,5.71,3.32,3.5,7699.41,127372.69,0.16
E100290,SALES,Sales,68873,5.3,29,2021,2.35,5.11,3.0,4800.71,,0.308
E100291,ENG.,Engineering,64771,1.6,25,2025,3.78,2.48,3.5,7328.6,97196.63,0.17
E100292, sales,Sales,68498,0.9,27,2026,4.82,2.86,,,72210.97,0.192
E100293,ENG.,Engineering,50891,6.1,43,2020,4.28,1.72,3.5,954.82,125042.16,0.194
E100294,sales,Sales,68776,6.7,36,2020,5.95,4.03,3.0,5913.88,,0.357
E100295,Sls,Sales,99491,2.3,33,2024,4.26,3.25,3.0,518.28,68789.46,0.303
E100296,SLS.,Sales,88085,2.2,28,2024,3.33,2.45,3.0,355.28,79561.8,0.317
E100297, sales,Sales,25208,4.1,38,2022,6.51,5.75,3.0,644.24,85068.88,0.252
E100298,Sales ,Sales,15202,2.7,43,2024,5.43,1.97,3.0,8790.19,64468.5,0.24
E100299,MARKETING,Marketing,36636,0.9,27,2026,4.82,3.55,,,85126.26,0.158
E100300,SLS.,Sales,54390,1.6,41,2025,6.51,4.6,3.5,131.66,54714.03,0.27
E100301,engineering,Engineering,59549,4.6,37,2022,5.1,1.41,3.5,4339.06,120951.96,0.135
E100302,Marketing ,Marketing,36036,1.7,33,2025,3.94,2.33,,,76452.92,0.189
E100303,marketing,Marketing,82130,6.9,40,2020,5.52,2.37,,,89649.19,0.153
E100304,SLS.,Sales,67115,5.2,38,2021,6.82,2.74,,,85168.3,0.191
E100305,marketing,Marketing,87912,4.7,45,2022,3.26,2.09,,,92551.19,0.183
E100306,engineering,Engineering,61835,4.0,38,2022,3.55,2.65,4.5,8510.34,110249.56,0.23
E100307,Mktg,Marketing,13750,2.1,36,2024,7.38,2.19,4.0,2646.37,69572.28,0.186
E100308,Eng,Engineering,35616,5.7,35,2021,5.93,2.34,4.0,10266.08,,0.038
E100309,ENGINEERING ,Engineering,55788,2.0,37,2024,3.51,4.37,4.0,7222.13,118023.2,0.153
E100310,Mktg,Marketing,24459,7.1,33,2019,5.15,2.68,3.0,1914.34,95316.83,0.216
E100311,ENGINEERING ,Engineering,55788,9.6,41,2017,3.51,4.37,3.5,8166.33,128878.98,0.168
E100312, engineerING,Engineering,36947,4.1,50,2022,8.21,3.39,3.5,6233.93,,0.201
E100313, engineerING,Engineering,22365,8.8,27,2018,7.49,2.8,4.5,7145.91,119043.91,0.164
E100314,Engineering,Engineering,33895,1.6,34,2025,7.53,1.71,3.0,5926.2,102524.15,0.187
E100315,ENGINEERING ,Engineering,14237,5.2,38,2021,3.76,2.38,3.0,5760.26,104686.76,0.181
E100316, engineerING,Engineering,14026,3.7,34,2023,4.73,2.46,3.5,8211.77,104144.39,0.154
E100317, sales,Sales,41543,6.2,36,2020,5.58,2.54,3.5,6849.91,,0.283
E100318,Eng,Engineering,10472,0.6,32,2026,4.73,4.19,3.0,3438.67,99338.39,0.241
E100319, sales,Sales,47312,6.0,36,2020,3.78,3.02,3.5,0.0,71967.37,0.275
E100320,SLS.,Sales,90666,2.2,34,2024,3.19,1.14,4.0,6460.78,99902.65,0.294
E100321,Mktg,Marketing,81201,3.8,32,2023,5.74,4.22,,,98232.78,0.146
E100322,Eng,Engineering,68385,12.4,54,2014,6.5,2.7,4.0,8894.95,146116.03,0.218
E100323,MARKETING,Marketing,61952,5.4,35,2021,6.65,3.26,,,95339.19,0.16
E100324,Sales ,Sales,98158,4.9,39,2022,3.32,2.22,4.5,7484.95,82683.86,0.312
E100325,Sls,Sales,81132,4.6,32,2022,3.47,4.14,3.5,2090.38,87410.1,0.32
E100326,SLS.,Sales,16226,7.6,43,2019,3.56,3.51,4.0,6999.19,88081.44,0.3
E100327,Marketing ,Marketing,35476,6.4,41,2020,6.05,3.38,4.5,9856.19,80063.91,0.22
E100328,marketing,Marketing,19298,4.7,38,2022,2.72,3.46,4.0,5785.31,106955.02,0.249
E100329,Eng,Engineering,53644,4.3,30,2022,3.63,2.76,3.0,4988.93,97317.97,0.13
E100330, sales,Sales,62232,4.1,31,2022,6.16,3.5,2.5,2642.25,85343.4,0.276
E100331,Eng,Engineering,64770,3.5,43,2023,5.26,2.38,3.5,7053.92,114799.25,0.125
E100332,Sls,Sales,24945,1.3,28,2025,3.97,2.1,3.5,3906.64,72960.5,0.202
E100333, sales,Sales,48144,5.3,40,2021,4.84,5.23,3.5,3216.66,90182.26,0.321
E100334,Eng,Engineering,95083,2.4,29,2024,4.22,2.57,4.5,5256.38,107410.45,0.141
E100335,Marketing ,Marketing,84433,3.2,39,2023,2.36,2.74,,,77177.12,0.165
E100336,ENGINEERING ,Engineering,87646,6.6,34,2020,3.66,2.97,3.5,7287.47,123821.82,0.178
E100337,sales,Sales,63053,3.6,30,2023,4.89,3.88,2.5,4333.35,75235.35,0.28
E100338,ENGINEERING ,Engineering,82957,3.4,31,2023,4.72,4.39,4.0,7274.99,104622.2,0.27
E100339,SALES,Sales,14753,4.1,32,2022,7.07,3.81,3.5,5701.43,65240.29,0.249
E100340,engineering,Engineering,58193,2.9,36,2024,5.11,2.72,2.5,1561.81,126724.11,0.248
E100341,SLS.,Sales,70260,12.3,44,2014,3.52,3.95,3.5,5864.83,113137.54,0.229
E100342,Sls,Sales,42454,11.2,37,2015,5.02,4.09,3.0,4896.35,90815.87,0.194
E100343,marketing,Marketing,32431,11.0,42,2015,4.12,2.83,,,102411.26,0.151
E100344,SLS.,Sales,92920,4.6,30,2022,5.89,4.97,3.5,10249.29,71331.94,0.231
E100345,SLS.,Sales,67268,2.3,37,2024,6.46,4.27,2.5,3342.2,77446.68,0.281
E100346,sales,Sales,39529,6.8,42,2020,4.48,1.19,3.0,1821.47,86855.53,0.196
E100347,engineering,Engineering,67844,2.9,34,2024,5.24,2.36,3.0,1211.58,105017.28,0.185
E100348,MARKETING,Marketing,39733,7.2,40,2019,5.12,1.53,3.0,930.91,79823.74,0.167
E100349, engineerING,Engineering,95083,2.2,42,2024,4.22,2.57,3.0,2762.92,117455.39,0.118
E100350, mArketing,Marketing,49825,4.9,35,2022,6.26,2.87,3.0,0.0,103973.12,0.184
E100351,ENGINEERING ,Engineering,72084,7.8,34,2019,4.43,3.56,3.0,2966.85,116399.62,0.21
E100352,Marketing ,Marketing,30202,3.1,37,2023,3.32,3.03,3.5,5869.29,81548.77,0.258
E100353,marketing,Marketing,47850,3.0,28,2023,4.82,2.2,3.5,4531.36,86857.27,0.083
E100354,Marketing ,Marketing,82652,1.0,31,2025,7.24,3.33,,,57301.16,0.151
E100355,MKTG.,Marketing,64771,2.2,30,2024,3.78,2.48,4.5,2637.95,95611.81,0.125
E100356,Sls,Sales,78559,4.6,32,2022,6.07,3.47,,,81737.68,0.234
E100357,SALES,Sales,35683,5.1,35,2021,4.93,4.76,3.5,5045.8,75325.26,0.316
E100358,Mktg,Marketing,67268,5.6,41,2021,6.46,4.27,4.0,4582.12,76907.47,0.151
E100359,MKTG.,Marketing,90720,0.7,37,2026,6.49,5.48,,,80465.8,0.161
E100360,sales,Sales,55167,2.9,39,2024,7.22,3.28,3.5,2627.33,77085.28,0.227
E100361,Eng,Engineering,46645,1.2,34,2025,7.54,2.47,3.5,6014.76,98609.24,0.245
E100362,engineering,Engineering,77538,4.4,34,2022,3.72,3.64,3.0,4523.1,114862.88,0.088
E100363,Engineering,Engineering,83651,0.9,21,2026,3.16,0.95,4.0,5966.59,91445.66,0.188
E100364,SALES,Sales,89397,1.5,34,2025,5.17,1.26,3.0,4701.74,,0.225
E100365,Engineering,Engineering,72964,6.3,26,2020,6.76,3.05,4.5,8877.83,121299.69,0.111
E100366,Sls,Sales,51938,2.5,24,2024,4.09,2.31,3.5,5588.23,,0.304
E100367,Sls,Sales,52425,8.8,39,2018,4.64,1.45,3.0,2798.59,122686.47,0.188
E100368, engineerING,Engineering,19417,5.7,38,2021,5.62,2.83,4.0,3887.68,115743.56,0.162
E100369,Sales ,Sales,12620,3.1,32,2023,6.05,2.43,2.0,2731.96,76928.15,0.307
E100370,Sls,Sales,56358,6.9,46,2020,4.66,3.03,4.5,9949.63,117765.78,0.23
E100371,ENG.,Engineering,72827,3.3,37,2023,6.97,2.1,2.5,4325.16,100924.02,0.161
E100372,Engineering,Engineering,66918,6.0,36,2020,3.59,3.79,4.0,7225.55,114943.01,0.173
E100373, engineerING,Engineering,55399,2.2,40,2024,3.65,2.42,3.5,4128.0,98762.06,0.15
E100374,Engineering,Engineering,14237,7.2,46,2019,3.76,2.38,4.0,7696.63,119486.02,0.212
E100375,Engineering,Engineering,49719,0.9,34,2026,2.77,2.86,3.0,4258.98,82768.21,0.231
E100376,Sls,Sales,41140,1.5,29,2025,4.58,4.18,2.0,2693.6,79767.73,0.388
E100377,ENGINEERING ,Engineering,76015,1.7,30,2025,2.89,3.66,3.0,9784.44,81664.86,0.214
E100378,engineering,Engineering,62232,2.3,26,2024,6.16,3.5,3.5,3439.49,114830.0,0.204
E100379,Sales ,Sales,28900,4.7,35,2022,5.19,2.5,,,69694.13,0.246
E100380,MKTG.,Marketing,34490,3.7,29,2023,5.83,3.84,,,83255.97,0.248
E100381,sales,Sales,70030,6.1,35,2020,4.96,1.83,2.5,3283.58,77313.46,0.31
E100382,SALES,Sales,48620,7.9,40,2019,5.09,1.53,3.5,2095.97,101661.53,0.256
E100383, mArketing,Marketing,24738,0.8,22,2026,4.51,4.11,,,84602.25,0.202
E100384,Eng,Engineering,47481,8.5,33,2018,4.94,2.88,4.5,11346.06,127010.7,0.154
E100385,SLS.,Sales,29107,3.2,32,2023,4.88,3.51,3.0,3220.99,78488.24,0.24
E100386,Sls,Sales,57542,10.9,42,2016,3.54,3.61,3.5,8164.02,114626.31,0.282
E100387,sales,Sales,53954,2.1,31,2024,4.18,2.46,3.0,1408.38,61689.57,0.289
E100388,Eng,Engineering,73857,0.6,30,2026,6.8,3.81,2.5,0.0,83324.85,0.254
E100389, sales,Sales,75030,5.7,33,2021,2.55,3.38,3.0,5134.95,89204.37,0.287
E100390,MKTG.,Marketing,56708,5.5,29,2021,6.0,2.58,4.0,5629.06,92541.07,0.191
E100391,Engineering,Engineering,26289,1.5,30,2025,3.66,1.68,3.5,3229.1,88562.63,0.218
E100392,MKTG.,Marketing,40572,1.7,32,2025,3.08,3.86,3.0,2195.31,80542.76,0.166
E100393,sales,Sales,57658,6.4,36,2020,4.02,3.32,2.5,3494.94,82616.32,0.31
E100394,ENG.,Engineering,40572,4.8,36,2022,3.08,3.86,4.0,5241.67,,0.094
E100395,marketing,Marketing,93966,3.0,36,2023,6.05,3.27,3.5,5077.19,82781.64,0.21
E100396,sales,Sales,17884,5.2,40,2021,4.34,2.35,4.0,7994.25,83711.02,0.229
E100397,ENG.,Engineering,19974,4.5,32,2022,2.67,0.86,3.5,9941.3,95822.41,0.18
E100398,MARKETING,Marketing,93162,1.8,25,2025,3.94,3.19,2.5,5316.26,60164.74,0.225
E100399, engineerING,Engineering,74383,6.7,44,2020,3.75,4.94,4.0,7834.85,123841.44,0.205
E100400,Engineering,Engineering,26759,5.9,39,2021,4.2,1.94,3.5,6220.77,111532.16,0.276
E100401,sales,Sales,79649,3.8,30,2023,7.03,4.17,4.0,4129.35,85499.51,0.198
E100402,Sls,Sales,86478,6.4,39,2020,5.78,4.3,3.5,3299.05,89263.22,0.226
E100403,Engineering,Engineering,11402,11.8,48,2015,5.14,1.44,3.5,9278.22,141962.76,0.189
E100404,SALES,Sales,23951,1.6,41,2025,3.99,3.63,3.5,2915.32,73681.87,0.231
E100405,Sls,Sales,90717,3.1,35,2023,5.38,4.61,,,88198.85,0.293
E100406,ENGINEERING ,Engineering,12516,3.2,39,2023,4.9,4.32,3.0,1346.21,93812.15,0.173
E100407,SLS.,Sales,50796,6.3,31,2020,4.02,1.79,3.5,7222.26,75929.59,0.295
E100408,engineering,Engineering,68662,2.3,33,2024,3.42,2.24,3.0,3076.86,97075.08,0.2
E100409,SLS.,Sales,14748,6.1,35,2020,3.74,2.15,3.0,6643.47,98088.02,0.282
E100410, sales,Sales,21116,2.5,35,2024,4.46,3.46,4.5,4908.85,95262.93,0.222
E100411, sales,Sales,77196,1.5,41,2025,4.99,4.58,4.0,2139.85,67193.83,0.337
E100412,ENGINEERING ,Engineering,41984,3.9,36,2023,5.09,1.57,3.5,8271.45,99027.37,0.112
E100413,Sls,Sales,14753,2.5,29,2024,7.07,3.81,4.0,3405.22,82837.31,0.232
E100414,ENGINEERING ,Engineering,71592,4.2,29,2022,4.92,3.38,3.0,0.0,96466.15,0.123
E100415,Eng,Engineering,90677,4.9,44,2022,6.29,3.03,5.0,6471.3,113389.43,0.212
E100416,Engineering,Engineering,39529,0.9,34,2026,4.48,1.19,3.0,5938.53,94919.06,0.202
E100417,Sls,Sales,10472,2.7,36,2024,4.73,4.19,4.5,8516.5,94499.31,0.211
E100418,ENG.,Engineering,46130,3.9,33,2023,5.5,4.02,4.5,6759.95,123802.89,0.22
E100419,sales,Sales,48595,6.4,39,2020,6.51,1.56,2.5,788.4,78923.24,0.282
E100420, sales,Sales,86478,5.9,32,2021,5.78,4.3,,,83425.66,0.275
E100421, engineerING,Engineering,28109,1.9,35,2025,5.4,4.16,3.5,7982.67,93857.44,0.205
E100422,Engineering,Engineering,86253,3.3,28,2023,4.41,2.67,3.0,3669.62,96040.43,0.17
E100423,engineering,Engineering,49754,5.1,34,2021,4.0,0.52,4.0,8636.6,120850.02,0.216
E100424,Marketing ,Marketing,77534,3.1,31,2023,4.83,2.71,,,77788.13,0.174
E100425,Sls,Sales,63205,2.1,21,2024,5.04,1.64,3.5,9092.62,74202.25,0.274
E100426, engineerING,Engineering,40951,3.6,33,2023,6.57,2.73,3.0,1761.98,116281.8,0.169
E100427,sales,Sales,62228,4.8,31,2022,4.8,2.88,3.5,3284.61,99128.33,0.185
E100428,ENGINEERING ,Engineering,73344,1.8,32,2025,5.26,1.25,4.0,5051.6,105296.35,0.175
E100429,Sales ,Sales,93756,5.5,37,2021,4.98,1.91,3.5,6586.02,90344.12,0.225
E100430,Sls,Sales,56695,4.1,44,2022,6.78,1.85,3.0,1947.1,64422.4,0.316
E100431,Sales ,Sales,18808,5.6,38,2021,4.82,2.31,3.5,5769.79,99783.5,0.205
E100432,SALES,Sales,29605,3.6,36,2023,3.37,3.77,2.5,2967.93,88777.47,0.389
E100433,Sls,Sales,65735,10.7,44,2016,3.69,4.23,3.0,3972.08,99193.31,0.253
E100434,engineering,Engineering,43307,4.7,40,2022,3.94,4.0,3.5,5842.35,111477.16,0.196
E100435,ENG.,Engineering,47371,6.1,39,2020,2.54,2.94,4.0,10078.53,125063.01,0.155
E100436,ENG.,Engineering,14753,5.5,38,2021,7.07,3.81,3.5,3526.36,119056.39,0.168
E100437,marketing,Marketing,28128,3.3,38,2023,3.91,2.15,3.5,4184.22,91107.26,0.153
E100438,sales,Sales,24945,4.4,23,2022,3.97,2.1,3.5,1598.49,92733.67,0.344
E100439,MKTG.,Marketing,63053,2.4,44,2024,4.89,3.88,3.0,3721.83,78885.89,0.152
E100440,Sales ,Sales,89564,10.2,49,2016,6.42,3.35,,,125378.39,0.306
E100441,Engineering,Engineering,79375,5.1,37,2021,3.43,3.62,3.0,7539.21,121652.62,0.257
E100442,SALES,Sales,71424,2.0,26,2024,5.25,4.26,3.5,3487.15,69984.09,0.306
E100443,ENGINEERING ,Engineering,79649,8.7,46,2018,7.03,4.17,3.5,4654.15,115274.93,0.156
E100444,Eng,Engineering,34004,3.4,31,2023,3.29,3.44,4.0,5984.6,110022.99,0.282
E100445,Sls,Sales,94068,6.6,40,2020,6.27,4.48,3.0,8154.09,96138.19,0.34
E100446,sales,Sales,96008,0.9,25,2026,7.38,3.56,,,63585.37,0.275
E100447,MARKETING,Marketing,29316,7.7,50,2019,4.23,4.1,4.0,3579.55,85805.71,0.161
E100448,ENGINEERING ,Engineering,36081,5.0,29,2021,3.37,2.88,4.0,7524.39,123906.2,0.176
E100449,marketing,Marketing,17237,1.9,33,2025,6.78,2.57,,,83525.85,0.199
E100450,ENGINEERING ,Engineering,48366,4.9,25,2022,2.0,1.43,3.5,6786.9,111203.86,0.213
E100451,Sls,Sales,77823,9.5,40,2017,2.96,3.52,,,99820.09,0.297
E100452, sales,Sales,96584,2.4,31,2024,7.82,4.97,2.5,2800.9,,0.256
E100453,engineering,Engineering,20092,2.4,39,2024,3.59,3.74,4.0,6116.51,97032.37,0.181
E100454,Engineering,Engineering,39784,3.2,32,2023,2.37,2.12,3.5,4346.64,92085.01,0.256
E100455,Engineering,Engineering,55065,3.9,41,2023,6.14,5.29,3.5,3486.83,,0.213
E100456, sales,Sales,48267,6.9,33,2020,2.0,0.67,3.5,5700.47,105204.69,0.273
E100457,MKTG.,Marketing,63053,5.1,35,2021,4.89,3.88,3.0,0.0,101212.19,0.176
E100458,SALES,Sales,90173,3.2,33,2023,3.7,4.24,,,83716.09,0.201
E100459, mArketing,Marketing,55558,4.6,38,2022,6.43,3.9,3.5,5753.03,90600.28,0.153
E100460, mArketing,Marketing,99586,10.5,43,2016,6.99,3.69,5.0,11206.63,102905.2,0.166
E100461, engineerING,Engineering,28900,5.7,40,2021,5.19,2.5,4.0,12311.97,107307.1,0.205
E100462,Sales ,Sales,70300,3.5,36,2023,2.0,3.23,,,79672.95,0.262
E100463, engineerING,Engineering,61564,3.2,38,2023,5.33,1.55,,,105772.23,0.139
E100464,MKTG.,Marketing,82552,4.4,31,2022,3.5,1.97,4.5,6728.56,77469.33,0.21
E100465,SLS.,Sales,64770,6.9,40,2020,5.26,2.38,3.0,8289.58,90366.33,0.243
E100466,MARKETING,Marketing,41942,2.2,41,2024,4.28,2.5,,,93877.55,0.146
E100467,Sales ,Sales,57542,6.3,29,2020,3.54,3.61,2.5,0.0,77999.64,0.342
E100468,ENG.,Engineering,68928,3.4,37,2023,3.53,3.38,4.0,5579.26,98842.28,0.198
E100469,marketing,Marketing,33731,3.8,38,2023,4.38,0.7,,,89469.05,0.172
E100470,engineering,Engineering,13902,15.8,54,2011,4.99,2.71,3.0,8557.72,156461.15,0.166
E100471,Marketing ,Marketing,52626,5.9,41,2021,3.89,1.28,4.0,7077.73,93301.21,0.195
E100472,Engineering,Engineering,48265,2.6,34,2024,5.4,1.11,3.0,3470.4,114806.72,0.202
E100473,Eng,Engineering,40002,4.9,38,2022,4.27,3.52,3.5,7550.8,121867.69,0.188
E100474,ENGINEERING ,Engineering,86012,7.1,34,2019,3.31,2.67,3.5,8204.61,,0.215
E100475,Eng,Engineering,37330,5.9,35,2021,4.57,3.38,4.5,6825.83,130798.28,0.156
E100476,ENGINEERING ,Engineering,34433,0.5,25,2026,3.56,3.36,3.0,7128.01,95060.57,0.158
E100477,marketing,Marketing,40002,3.7,42,2023,4.27,3.52,,,,0.173
E100478,Marketing ,Marketing,78705,5.1,38,2021,7.25,2.94,,,82247.48,0.142
E100479, engineerING,Engineering,97031,4.8,31,2022,5.99,4.11,4.0,8874.84,109376.03,0.137
E100480,Eng,Engineering,63070,2.7,35,2024,4.6,3.29,4.0,7708.44,94594.28,0.176
E100481,Eng,Engineering,12516,6.0,43,2020,4.9,4.32,4.0,8167.78,100665.05,0.22
E100482, mArketing,Marketing,88965,7.7,44,2019,6.13,2.04,3.0,7770.11,95754.44,0.097
E100483,Eng,Engineering,20085,0.9,27,2026,4.54,4.48,4.5,7546.12,108175.42,0.164
E100484,engineering,Engineering,65126,0.9,21,2026,5.37,1.68,3.5,4093.38,65291.46,0.191
E100485,engineering,Engineering,99990,4.9,38,2022,2.74,3.22,3.5,0.0,120018.37,0.253
E100486,MKTG.,Marketing,45971,6.3,33,2020,3.85,1.99,4.0,9241.23,107527.81,0.252
E100487,ENGINEERING ,Engineering,96335,2.4,37,2024,4.52,4.09,3.0,6361.59,95315.5,0.17
E100488,marketing,Marketing,99150,0.5,36,2026,7.25,3.48,,,70773.5,0.259
E100489,MKTG.,Marketing,94463,3.8,40,2023,6.53,1.7,3.0,768.36,77751.46,0.198
E100490,sales,Sales,86813,4.9,45,2022,5.06,4.19,4.5,9918.5,107334.06,0.293
E100491,MARKETING,Marketing,93228,3.1,40,2023,6.42,3.75,4.5,9382.31,97649.13,0.137
E100492,sales,Sales,45761,7.2,47,2019,3.29,5.17,3.5,2389.26,80331.1,0.308
E100493,ENG.,Engineering,54809,4.7,43,2022,4.67,4.54,4.0,9618.19,116304.61,0.216
E100494, sales,Sales,97918,2.2,41,2024,4.64,3.13,3.0,4678.6,88025.0,0.232
E100495, mArketing,Marketing,76911,2.4,33,2024,4.57,1.91,3.0,0.0,77420.52,0.076
E100496,Eng,Engineering,14514,3.8,28,2023,3.47,3.23,3.5,7184.85,,0.216
E100497,Mktg,Marketing,44987,2.9,46,2024,5.57,2.44,3.5,2260.06,83561.52,0.171
E100498,Engineering,Engineering,89594,0.8,32,2026,5.07,2.8,2.5,0.0,78969.82,0.284
E100499, mArketing,Marketing,81279,4.4,42,2022,4.99,3.5,3.5,5791.19,97496.17,0.158
E100500,sales,Sales,20092,2.5,31,2024,3.59,3.74,3.0,2632.23,69888.84,0.232
E100501, sales,Sales,47312,2.8,39,2024,3.78,3.02,3.5,6456.45,,0.213
E100502, sales,Sales,41346,1.6,21,2025,6.09,0.79,3.0,2983.83,,0.235
E100503,Marketing ,Marketing,31739,9.7,39,2017,4.89,4.21,3.5,7141.81,103910.16,0.287
E100504,Marketing ,Marketing,64371,5.6,36,2021,2.89,0.87,4.0,5723.99,74199.48,0.147
E100505,sales,Sales,45192,11.2,45,2015,5.04,3.9,3.5,7742.62,103804.61,0.207
E100506,engineering,Engineering,78926,3.0,39,2023,6.83,4.86,4.0,4162.77,106313.21,0.178
E100507,sales,Sales,24730,5.8,31,2021,5.09,0.8,3.5,4332.03,76713.8,0.339
E100508,marketing,Marketing,58193,4.5,39,2022,5.11,2.72,3.0,3056.07,85197.65,0.21
E100509,Engineering,Engineering,67844,2.3,39,2024,5.24,2.36,4.0,7787.11,102548.43,0.242
E100510, engineerING,Engineering,86253,3.0,46,2023,4.41,2.67,2.5,3714.3,102492.09,0.215
E100511, sales,Sales,22973,5.6,40,2021,4.71,4.39,4.5,4219.87,82213.75,0.204
E100512,Eng,Engineering,85744,1.6,30,2025,3.41,1.77,3.5,4068.96,98275.92,0.192
E100513,Engineering,Engineering,36081,7.2,32,2019,3.37,2.88,5.0,14649.56,131603.8,0.205
E100514,Eng,Engineering,27151,4.2,44,2022,6.16,2.01,3.0,483.16,,0.18
E100515,Engineering,Engineering,98894,6.6,41,2020,7.03,4.96,3.0,6567.78,119859.2,0.171
E100516,engineering,Engineering,44084,4.9,36,2022,2.76,2.66,3.5,8682.85,111584.77,0.234
E100517,sales,Sales,95286,0.9,24,2026,5.75,3.29,,,72459.48,0.232
E100518,engineering,Engineering,85628,3.7,30,2023,4.22,3.24,3.5,10334.63,108142.29,0.143
E100519, sales,Sales,15602,7.3,41,2019,7.08,3.22,3.5,6886.43,,0.212
E100520,Sales ,Sales,19689,4.2,37,2022,3.45,3.0,3.0,4390.83,85763.01,0.298
E100521,ENGINEERING ,Engineering,83056,3.8,25,2023,6.75,1.71,2.5,2654.74,127385.49,0.234
E100522,ENGINEERING ,Engineering,79600,4.2,38,2022,4.34,4.3,3.5,6500.09,109868.39,0.224
E100523, mArketing,Marketing,63053,0.7,24,2026,4.89,3.88,,,69420.28,0.242
E100524,ENGINEERING ,Engineering,65710,7.8,46,2019,4.53,3.84,3.0,4404.53,109894.53,0.132
E100525,engineering,Engineering,24169,0.4,32,2026,5.46,3.39,3.0,1173.39,75761.29,0.181
E100526,SALES,Sales,55899,8.9,38,2018,4.46,2.84,3.5,1512.9,90469.2,0.252
E100527,Sales ,Sales,79600,2.9,39,2024,4.34,4.3,4.5,6624.96,,0.199
E100528, sales,Sales,85512,5.1,38,2021,6.33,2.99,4.0,1585.2,88099.85,0.239
E100529,ENG.,Engineering,11066,0.7,38,2026,3.26,1.74,4.0,4951.71,102176.19,0.273
E100530,sales,Sales,94433,6.2,38,2020,4.48,5.01,3.5,0.0,82588.78,0.235
E100531, sales,Sales,75129,5.6,37,2021,6.23,3.43,3.5,6305.47,84458.55,0.228
E100532,engineering,Engineering,25105,5.3,35,2021,3.1,1.71,5.0,11828.72,111795.02,0.208
E100533,Marketing ,Marketing,67267,0.6,33,2026,4.51,2.83,,,57743.22,0.216
E100534,ENGINEERING ,Engineering,54018,2.1,42,2024,4.57,2.26,3.0,8110.12,88286.81,0.168
E100535,Eng,Engineering,47850,4.9,33,2022,4.82,2.2,3.5,9597.91,124588.96,0.185
E100536,MARKETING,Marketing,14912,7.7,42,2019,2.0,2.77,4.0,7785.79,109772.09,0.119
E100537,Eng,Engineering,18497,1.8,28,2025,7.32,2.91,3.0,2687.37,74260.05,0.203
E100538,ENG.,Engineering,95083,1.9,23,2025,4.22,2.57,4.0,5569.13,107377.07,0.189
E100539,SLS.,Sales,43812,4.7,37,2022,4.36,2.08,3.5,5691.79,85711.32,0.295
E100540, sales,Sales,55484,15.0,48,2011,5.71,4.07,4.0,6569.21,115371.33,0.185
E100541,MARKETING,Marketing,19266,2.3,33,2024,4.8,2.51,3.5,4975.26,72093.7,0.168
E100542,Sls,Sales,87257,2.9,26,2024,4.5,3.32,4.0,6421.72,81093.09,0.299
E100543,SALES,Sales,20282,2.6,35,2024,7.28,3.46,3.0,2422.53,74912.07,0.238
E100544,ENG.,Engineering,67259,3.5,36,2023,7.79,3.15,3.5,8437.06,113952.0,0.182
E100545, engineerING,Engineering,62042,8.1,35,2018,3.9,4.23,3.0,4320.68,122301.55,0.164
E100546,ENGINEERING ,Engineering,52636,3.6,28,2023,3.36,2.01,3.0,3882.13,95719.49,0.195
E100547,ENGINEERING ,Engineering,95394,15.9,46,2011,3.6,4.7,4.5,8187.74,151879.33,0.227
E100548,SALES,Sales,34004,4.1,38,2022,3.29,3.44,3.0,2200.52,71926.44,0.233
E100549, engineerING,Engineering,84784,8.6,42,2018,6.14,3.92,4.0,13685.91,138173.48,0.178
E100550, mArketing,Marketing,47115,3.0,30,2023,5.5,3.56,3.5,520.28,55424.97,0.19
E100551,ENGINEERING ,Engineering,52636,1.3,33,2025,3.36,2.01,4.0,6901.76,96791.27,0.248
E100552,ENG.,Engineering,20531,3.6,39,2023,3.73,4.25,2.5,1406.23,,0.225
E100553, sales,Sales,60475,5.4,31,2021,4.29,3.43,4.0,0.0,83048.47,0.299
