subscriber,pre_spend,account_age,support_tickets,post_spend
0,34.81843437109749,51,0,50.05145163727826
0,25.17714992201346,36,1,42.66960754335437
0,62.34755875942872,52,1,58.12784775214584
1,51.09976950782606,17,1,70.04205480909177
1,30.650586503884192,51,1,51.35220926777742
0,30.573818419045757,3,1,45.2052433834209
0,44.96322951064808,14,1,55.31066952184649
1,75.0353228793409,49,1,91.1352428384801
0,46.10612972954593,13,1,50.92166099061625
0,27.45285570322841,41,0,42.470831844547725
0,46.313854038710836,27,2,65.79945674275739
0,45.90914645378494,1,2,67.37224983718153
1,9.546700355876425,57,0,44.38905288235382
1,49.18557700223282,17,0,60.19995799756575
0,46.53598204686983,48,1,55.7804152270289
0,60.44309547220128,50,1,65.8581910350043
1,77.73434142418017,34,1,92.95356558641762
1,66.89847544321637,14,1,90.15130097082435
1,45.96666964167754,54,1,66.54274768461634
1,33.40211136887494,55,1,52.125514717726205
1,88.60039704874791,59,1,106.68775268076485
1,50.888276510217324,17,0,72.56895768129748
0,50.20893937869419,3,2,64.02645456867253
1,49.638123693349954,34,1,74.76273716821757
0,52.971271411517826,40,1,60.68169878675579
0,47.834593821140864,25,2,52.36157271984443
0,41.39506989679646,2,2,54.20148872490381
1,41.79711588139412,34,4,61.71922837387358
1,49.50870094676002,26,2,69.97401240580588
1,41.84862843299352,31,1,70.56369969961393
0,39.30731325984253,9,2,52.443685283226564
1,51.596453415378456,30,1,80.47688831220682
0,46.17534173868717,20,0,58.41320813480372
0,72.55989482874033,21,1,76.61778873544434
0,10.235452874104823,29,3,21.885947039302494
1,66.37260277883692,59,1,84.21845731979788
0,68.69127788746444,25,1,70.37204463573623
1,18.89914651387776,38,0,47.78784103717837
0,44.85968608879477,58,0,55.321340301422055
0,44.428387010063126,44,0,54.81273991981484
1,28.887324579232683,25,1,53.535619292999854
0,38.33274968613687,9,1,51.83173567294319
1,33.34136231801257,39,1,56.50207802708897
1,76.28405665135435,44,0,101.71048483303035
0,64.03517589721191,26,0,67.36790055795318
1,69.07332642491238,57,2,90.3796581162078
1,60.82508096064853,37,0,84.93830763215581
1,33.06422343174156,16,0,50.914272704435184
0,42.132196005803394,37,1,53.988014090578915
0,57.34061841841877,12,3,67.65373466868141
0,31.668082866620818,24,0,46.191177562018865
1,60.69497645258582,26,1,79.21702140284984
0,46.39511902762798,20,1,60.24256609323876
0,44.377687886756036,9,0,45.01951448758475
1,60.664399523052374,23,1,78.03891890888103
1,56.6639496722906,39,0,73.22981936829756
0,44.585507512713804,29,0,52.07180643526157
1,67.38994705046372,31,0,88.30766510665397
0,33.78405008600154,19,1,52.1879274224783
0,59.239034104163956,20,2,73.07519958755375
0,58.89651886952576,23,4,71.37390397917021
1,45.35680341029015,43,1,60.29985049895026
0,54.89199533363177,27,1,64.64178172858912
0,31.233296354220457,30,0,50.53437355522121
1,63.860405288103514,21,0,68.49359338400502
0,47.22646795335516,44,2,65.90976878004332
1,42.15915469221441,35,0,57.45617871059474
1,65.73513838755333,49,1,78.13942821730036
0,39.43484464185861,7,1,55.37845573654728
0,28.873080554546604,22,0,52.84423197328276
1,26.650562397141442,10,1,46.65007263978799
1,59.0901492701846,23,0,73.34460296708033
0,30.793559712555755,15,0,50.91055606312869
0,76.32191272976547,30,2,81.87969334171373
0,18.771058881744167,34,4,33.77617184356684
1,75.44684552435058,13,0,91.40649353592325
0,53.16526200803928,4,2,73.45470493731774
0,48.549303321944116,18,1,62.689017929567065
0,41.826213697865754,56,1,55.23743743202268
1,55.987041715281066,23,0,77.68869085805443
0,49.435479463627274,33,1,61.62664731766246
0,66.54952823024783,34,1,77.80629845279915
1,51.7134147299306,34,1,68.17948881357196
0,52.25452642192816,36,0,61.463223812329254
0,44.54581681679216,35,0,55.53724252543416
1,49.14581564418399,17,0,64.68423468103195
0,54.61702653338089,28,1,58.20232737719628
0,24.347474110150618,14,1,46.46016442072578
0,29.777218668414307,34,1,47.365583613591895
0,61.148961410340725,48,1,77.76290884386309
0,52.562981571919124,11,2,64.57377206093815
1,47.24024995470981,57,3,69.3909406398257
1,50.2765089959809,13,0,69.20253400554328
1,55.21372558042506,33,1,79.21226902096416
1,41.90360479535958,57,4,57.15847465792638
0,38.32542911896531,55,1,52.18335524663662
0,52.93767882646522,2,0,66.97319160684398
0,35.32440833577452,34,1,47.83740794601532
1,56.12379133571708,53,3,77.10457564498908
0,24.461245936432395,29,3,47.491141362331604
1,65.43733455988465,37,1,81.20081887566228
1,57.08896223619564,4,3,77.77005593888093
0,53.840446014708135,12,2,68.18885527857468
1,64.74036475918271,26,1,80.19959734866656
1,74.98211666693865,58,0,84.59107746661638
1,65.21555097527195,28,3,85.82039273911785
0,22.386886530025322,3,1,38.488010210265436
0,30.806345498964475,20,1,44.512313009967556
1,40.62772133456482,10,1,63.35161588831321
0,50.3913657531625,52,2,54.403825125068465
0,57.76488530703685,18,1,64.96246789595482
0,39.11384280269802,53,1,54.86375578017091
0,52.80150146715617,53,2,62.22787830954131
0,38.66925601470016,53,0,48.35521678879509
0,40.82723295512078,27,2,48.96481887972046
0,28.900083547276665,31,2,44.47923075956248
1,36.151501308336435,27,0,63.12797597079895
0,29.724730915754996,42,3,48.90976488035762
1,35.36190120534001,1,0,55.509317919269044
0,65.80462694911759,6,1,80.76834569132207
0,35.759016667520854,11,0,49.17645245743577
1,89.48573097256086,34,1,93.389823600807
1,57.39976851321334,39,1,76.5141079701679
1,52.77254185542311,20,0,67.20221139904434
0,37.1246332972818,53,1,51.74621154118314
1,60.50464819113487,21,1,79.79432199815302
0,41.36543260643339,21,0,45.47677569545126
0,51.83014721968042,18,0,68.6528879539333
1,88.40126807403192,21,0,97.49558469268874
0,48.559101504130254,19,0,49.75437599115522
1,67.23909989428513,4,1,90.1951684573203
0,39.45235362311169,13,0,54.61489219874654
0,49.47517264254557,18,1,58.30003076918086
1,76.56200953453265,52,1,91.49166819666782
1,40.59549413318349,29,0,61.89362167440079
1,77.18672836995393,25,2,83.81771015384392
1,60.616279031832136,56,1,71.50175760418658
1,41.56299836158598,13,0,68.01190177558081
1,59.48611608583281,27,1,79.65232925717939
1,64.58831674440094,19,1,86.24786757908304
1,59.327149433257944,49,3,83.50001978880174
0,26.446629201643155,1,2,24.612497095928
0,39.09294236262697,38,3,49.23585301293961
1,46.287220466727426,19,2,61.25434981439128
1,48.88349856349931,52,2,68.46687664514374
1,59.31008146326017,1,0,68.18474881058621
1,52.66551501399881,40,0,75.11934050337058
0,29.969834619348482,17,4,47.27754749179634
1,55.70296776508945,21,0,85.93117692462357
0,59.15878617925735,22,0,66.82614392172768
1,58.396856718965594,15,0,80.1038675378419
1,66.21171088331933,50,0,87.82092624935291
0,62.50883231823356,39,5,78.60146805417632
1,56.88770118842655,48,1,69.85344703867516
1,48.94751432812029,39,1,73.63421684898435
0,25.08558599726013,32,2,42.05616159098937
1,56.44427328698879,49,0,67.0701128616766
0,53.115315307446664,4,1,64.82929169703006
0,54.0736825579306,44,0,66.96684826544333
1,30.84877136269536,45,0,46.24537158683061
0,33.784151893876064,32,1,46.64627333605038
1,65.79729279999356,4,2,83.0303299395006
1,49.406672692150174,53,0,69.76415006921292
1,60.22251046058936,1,2,81.3026836127346
1,50.42477564195692,33,0,67.34170241536799
0,50.446342092436176,7,0,54.88362199355458
0,64.07425708963997,9,1,73.69679631335146
0,42.25932907673939,1,0,61.66750366624459
0,51.44181165411475,16,0,68.64519368420906
0,43.06587066942436,18,2,66.40404211875644
1,43.482556588515266,54,0,62.93365001197347
0,45.36241814797041,47,0,55.45062041649555
0,53.33200657450569,6,1,51.90485972282631
0,42.818770675047844,2,1,51.17692140677105
1,68.83634188360281,9,0,77.16719545451303
1,36.580890466707444,4,1,57.538452642361506
0,47.196925337579614,45,2,64.56696073372264
1,43.40403412588738,23,2,70.04738081457111
1,71.704668265306,54,0,85.71590604614211
1,52.94832164767362,43,4,69.48370139260912
0,65.47766809202952,45,3,68.32010920233854
1,27.71659440444542,43,0,56.48671622513275
0,54.00575398803888,51,1,61.63639728454484
1,63.34446193435156,8,1,81.99527178340712
1,51.23425983913136,39,0,74.33362186076845
0,65.98220562598027,25,4,76.49447380111216
1,42.24067324849442,16,2,49.8669772936034
0,71.1402116027837,35,0,79.71616527208005
1,84.48347185428875,17,1,98.08336417108382
0,44.55742159340512,18,0,46.63119616973195
1,43.31746217898842,27,1,71.5618449257768
1,71.80076715676552,15,0,88.4295985182713
1,73.69358218596068,17,2,81.21310402510673
1,42.15709959270097,43,1,60.813512458209395
0,43.69719774356214,5,1,53.90558063333073
0,45.773230867092394,16,0,69.68266698360499
0,29.833242334485846,15,3,39.49649049746077
0,36.220220802737025,42,1,45.531738603442385
0,34.93788849871898,46,0,48.84996026918608
0,38.483036523438074,34,2,61.49169689238098
1,49.47972668919828,48,1,68.42409638151385
1,53.51322098804781,19,0,70.57688204875276
0,73.25750739221115,8,0,79.5056963574861
1,35.024689388918134,47,2,56.370163047627784
1,64.76483597714875,10,1,80.0892438049118
1,46.790167336617365,5,1,72.24415430619959
1,49.25804435521351,52,1,66.92085827167388
1,60.122292382499054,48,1,76.34237431471678
0,33.159169676565526,53,0,51.528292726782354
1,55.736146192760756,26,5,67.44367066325572
0,52.49678312319584,22,0,60.26275690797152
1,57.38676896012224,44,0,67.5874652900216
0,54.33752965861727,23,1,60.97578424725965
0,86.82950209866341,13,1,87.71004424445952
0,40.43390023623026,9,1,50.67784155434188
1,42.035045674972736,49,1,61.67674436868742
0,40.65289210362853,20,1,53.92647256632062
0,41.66784321259618,28,2,47.744851102681736
0,40.439193090402235,44,1,54.30182279173929
1,67.83524796661328,57,1,81.73747896077104
0,71.30756371984782,37,2,80.83696864444305
0,41.438805593757856,24,1,52.83937457273623
0,37.51466640343657,44,0,47.0521597494863
1,57.07123334579606,33,1,69.10493639674732
0,41.716654335785435,20,3,54.855683134138594
1,59.493977266332664,48,0,76.63402635755632
0,53.0438453127695,30,2,69.74851313941015
0,27.263838275041522,44,1,49.50368762334776
0,73.21257801995093,9,2,76.13889501205365
1,76.93816509643283,45,0,79.76323750590174
0,40.80816964273421,49,1,57.07920887935794
1,44.18447660096024,17,1,62.68691443702736
1,54.287980860873574,36,4,71.68018804663916
0,55.01685184980538,14,2,69.98698920933761
1,59.878164090092454,19,1,79.63923281147908
1,80.15306808149525,7,1,98.36223554395899
1,47.34579158758926,59,1,73.19331384425914
1,38.02554133192319,3,0,59.5789371075263
1,29.31021157978209,33,0,56.86935027035611
1,39.036049400871214,44,0,61.75618482874484
0,49.503095406893046,32,1,62.29961113619264
1,76.91836795276681,47,0,92.31316096825071
0,42.235830514457426,11,4,60.59246509015189
1,53.35681927458348,42,0,66.27942205317493
0,49.753656558908716,2,0,57.633480995382996
0,67.82589910172126,26,2,73.81578712324705
1,87.90398638810433,4,0,100.92686433098633
0,42.03696840619519,17,1,47.216475817335116
0,42.658408362226666,17,2,50.408592736073906
1,65.66241315603608,28,1,82.71465584498777
0,60.22837234439467,30,2,65.46381556259445
1,77.7006098860405,40,3,83.5848260156996
1,58.75892277988946,23,0,75.18396819660623
1,44.610618638194104,46,1,59.62121095205315
0,58.85982246038464,24,1,70.09265852131266
0,66.63055370874362,29,0,74.77758485385962
0,62.30723271796046,4,1,74.34942661597822
1,57.609110466609465,38,0,77.12924893659692
1,66.00012034383731,29,0,77.43198735458161
1,67.5394338566851,19,0,68.30102030939332
0,70.7323848655629,27,1,82.30126940300323
1,59.73064831384464,29,2,75.65228788947998
0,47.493228795247184,56,0,46.83318269161176
0,52.20070529649984,36,2,69.5979701397367
1,68.09763449762535,35,0,87.36421832824942
1,37.74596493519146,52,0,67.96273861976444
0,55.53009963309352,6,1,66.56129777740233
1,44.09991781508959,59,1,68.60329764184253
1,50.431172344022265,23,1,67.80245202075884
1,69.17677793910948,39,1,88.89936440582092
1,52.86648602029855,46,0,81.9731770606733
0,50.69654822234223,44,2,64.70651578080188
0,29.60215788530121,48,1,41.90032508579612
1,61.193803490408314,52,1,72.40394735248059
1,59.68226271711613,8,0,83.46916963100368
1,82.4488208495819,55,5,96.25193117758745
0,45.38332647570499,2,3,56.817981074585376
1,53.287254914959085,13,2,62.73291585136313
0,53.74075525566133,40,1,52.73411091287237
0,73.66179919645211,57,0,79.35654739914006
1,48.57056701419572,21,0,64.3604844178295
0,54.185322886555085,31,0,64.39513967253905
1,59.11844764574809,52,0,82.06164823737589
1,52.79913684734537,48,0,69.40421228459078
1,43.30349578174208,36,1,65.81100972411544
0,52.911349893474615,48,0,61.74434679135293
1,66.10447624789659,52,0,97.64401501760312
0,34.602270508834096,38,1,45.04236032839899
1,51.99454511220314,27,0,68.10628767313835
0,39.4981877759124,36,0,49.323638641139326
1,67.92569943387264,48,0,90.16255370005403
0,27.15219642824338,23,1,39.24451992692333
0,41.61617229092617,55,1,56.99422105771541
0,55.658178125967815,21,2,64.70276060643373
1,73.4828604385151,13,0,89.09749851074623
1,49.01374608390518,37,0,77.2132699680163
1,41.67200709960203,47,1,54.30735598475451
1,78.21735604160885,26,1,93.23863777690117
0,28.27979149375634,40,0,46.110364981281656
0,17.017910650698774,7,0,35.58242263766013
1,56.60021675079999,46,0,67.94966587180528
0,42.46918663471083,39,0,48.277765740481016
0,34.681507743039305,22,1,49.136420767893476
1,60.6253467094903,39,0,66.82321542119908
0,53.65701070656798,23,2,60.27778855144287
0,41.538820538949075,58,1,47.07976212495341
0,30.795434019936582,30,0,45.59969549668468
1,63.08685992420217,18,1,79.68352795097353
1,59.753017669379915,42,1,79.6975809053873
1,48.51236204330926,18,2,64.47392532569587
1,77.69955494071499,46,1,93.4868152324457
0,33.94872850510771,10,0,47.17751428895846
0,27.117122436128916,39,1,37.399861740166614
1,39.62137895178133,30,1,67.17122456206268
1,49.31620975466753,26,1,72.94918661442121
0,53.65009173984038,7,0,59.73011172360535
1,46.38145913215505,7,0,63.1667461288908
0,55.28083094771445,5,1,68.86812816021467
0,31.22690863714334,1,1,36.9214936744948
1,71.65646906109889,46,0,80.86207641982067
1,48.76773232411147,18,0,71.41451367935613
0,66.75943747382192,13,0,82.48273061976583
0,55.14088019566556,25,4,61.090850300206014
1,56.85129828730676,40,2,73.03239460923483
0,58.546509203483055,8,0,65.73909330905074
0,56.715628400259725,10,1,63.00480097139942
0,59.64084139801316,32,0,65.57558275782043
0,69.93728795198646,17,2,72.88445725331961
0,52.94781754552205,38,1,63.29568115013474
1,60.63505636382769,15,1,81.97692266908268
0,48.6539645856916,15,3,59.713884336445886
1,71.6017582317421,57,0,86.46979866931424
1,39.85411546911095,48,4,58.84517575994707
1,77.01410649366224,40,0,85.73139704236893
0,49.39763074033485,51,2,53.024417375711316
0,28.538373468229278,20,0,35.3395490087407
0,51.92156622366184,15,2,64.69596667506325
0,39.78422513787679,35,0,48.91586810217931
0,62.60965323483086,6,0,72.07283917786772
1,40.210640310464136,30,0,58.59826067588095
0,43.307248501778304,57,4,54.27966737794961
0,21.656889035817034,8,3,35.63146905268135
0,43.21540521126385,31,2,62.439597215418516
0,13.64181010056565,48,0,28.531816263665622
0,26.24145764771415,47,3,45.2041017091925
1,61.40621984216446,32,0,72.14053303614172
1,61.787002379762484,45,2,86.19910088353808
1,56.38186342677447,58,2,79.25209171454543
0,35.495357853061805,52,1,45.458152620746596
1,49.2843296578703,15,2,66.41262452421606
0,49.945961913641476,18,3,65.91888350704502
1,32.624529662111854,13,1,60.75365808796178
1,72.55097452650726,24,0,86.86075186656299
0,63.16043435863507,40,1,66.22965133818684
1,46.68553739255504,14,2,72.72788666424992
0,50.40328758491796,28,1,57.96339395276629
0,53.125742119213285,11,2,64.17832289103785
0,19.373976973635642,6,0,32.64990206812993
1,46.29233926219105,56,1,65.93552506683305
1,39.77023628003302,25,3,71.33743920907622
0,34.975699851576266,1,0,47.59767532532672
0,45.78349560671067,25,2,63.81931509403383
0,76.96529790274283,2,2,73.96171316628862
1,59.61264291900515,32,2,69.02365103639086
0,41.432315153258045,13,0,56.06078755586364
1,58.58874172034238,33,2,73.02476664759217
1,70.99033154879004,32,2,86.67426910423593
1,63.869505243691535,56,1,70.4979787222484
0,50.89445554880261,24,0,50.55486342914891
0,40.295948334416394,27,0,52.30805963523675
0,60.47334970420385,4,2,65.95654554251786
1,55.90228078132624,24,0,73.04623123022851
1,63.42789830041598,23,0,89.08359775216488
0,59.52757702522954,29,2,70.00306762104417
1,65.74329072979003,34,2,93.3187921925939
1,41.97147182659148,21,0,63.95607923203885
1,69.76091098451488,30,0,93.2838418888389
1,52.96399407038599,26,2,77.28825451320718
1,81.12891308937898,20,0,92.37545221623625
0,39.66218272865648,16,1,50.866095652388914
0,76.03945704747875,3,0,79.05794857605454
1,52.96866175193972,49,2,77.74688099499653
1,40.22872994578327,37,2,63.56335849199652
0,42.741712489185176,58,4,49.59562193188394
0,45.1947903770852,40,1,49.71852016126678
1,56.36248919602875,44,0,68.82442737821044
0,57.84253232053249,25,1,61.795777904688656
0,41.394499940921314,23,1,48.37342907614676
0,49.634681116085254,44,3,53.672918174284725
1,82.13405537917795,59,2,101.31531951980541
0,75.91314755151066,1,2,73.07824465396138
0,56.54485504511048,33,1,67.2624806588109
0,50.570052172523006,15,1,71.85711973927263
0,51.80046990077392,17,0,61.87566553763329
1,59.20276959095625,34,1,77.81371158385026
0,34.658111522023916,17,2,48.86594336355385
1,46.139351938649824,52,1,59.52786394686362
0,24.97123889183616,58,0,42.143594351680115
0,55.98834683907919,41,1,66.46689818240381
0,59.707939095541114,44,0,67.5628008241996
1,42.75220306550939,4,1,55.75543898402403
0,73.6098014493505,13,0,88.35472569946776
0,31.613515054964882,4,0,46.47761027694753
0,28.034376796852698,7,1,36.31447709609716
0,53.36677727839958,46,0,57.66975464775032
1,65.70647453918232,59,0,78.67841371921644
1,75.25891537186803,9,0,98.14547370752892
0,43.1167360569659,23,1,53.87420908083605
1,66.18021250146944,33,1,82.32677249790616
